5025.0312033027,0.1055837654
5025.3054091976,0.1003708637
5025.5994664898,0.0950844374
5025.9034538523,0.0897465438
5026.2272389039,0.0845157862
5026.5758483504,0.0791589862
5026.9243360169,0.0742118238
5027.2727206387,0.069611278
5027.6459565876,0.0647940968
5028.0936474543,0.0596602343
5028.5536547338,0.0547855463
5029.0191308743,0.0500432028
5029.5273866813,0.0449945063
5030.0576004628,0.0401975763
5030.624110443,0.0355955981
5031.1506632815,0.0319962296
5031.6969294147,0.0287878788
5032.2430584389,0.0260407284
5032.7890265091,0.0238349873
5033.3349468891,0.0217896636
5033.8808195791,0.0199047575
5034.426644579,0.018180269
5034.972517269,0.0162953629
5035.5183243851,0.0146310309
5036.0640480435,0.0132474297
5036.6097061281,0.0120844025
5037.1553820965,0.0108612188
5037.7009686459,0.0099388179
5038.2465313503,0.0090966258
5038.7920225196,0.00849506
5039.3375315726,0.0078333377
5039.8830465869,0.0071515632
5040.4285735238,0.0064296842
5040.974040848,0.0059083272
5041.5195320173,0.0053067615
5042.0649576127,0.0049257698
5042.6103772468,0.0045648303
5043.1558326485,0.0040835777
5043.701216515,0.0038429514
5044.2466361492,0.0034820119
5044.7920140545,0.0032614378
5045.3374158048,0.0029606549
5045.8828235164,0.0026398199
5046.4281894992,0.0024593501
5046.9735912495,0.0021585672
5047.5189751161,0.0019179409
5048.0643410989,0.0017374712
5048.6096534303,0.0017374712
5049.1550372969,0.0014968449
5049.7004032797,0.0013163752
5050.2457156111,0.0013163752
5050.7910339038,0.001296323
5051.3363998865,0.0011158532
5051.8817420243,0.0010155923
5052.4271020458,0.0008551747
5052.9724143772,0.0008551747
5053.5177684375,0.0007148094
5054.0631105752,0.0006145484
5054.6084169454,0.0006346006
5055.1537888894,0.0004340787
5055.6991071821,0.0004140265
5056.2444195135,0.0004140265
5056.7897974188,0.0001934524
5057.3351097503,0.0001934524
5057.8804220817,0.0001934524
5058.4257761419,0.000053087
