% itera v0.1 Model Grids
%
% FORMAT: parameter 2, parameter 1 (as labelled), X1, X2, Y1, Y2
%         with emission lines given as ratios with respect to H-beta 4861
%
X1 =  SII6716.3Å,6730.7Å
X2 =  HI 6562.8Å
Y1 =  OIII 5006.8Å
Y2 =  HI 4861.3Å
           B     VELOCITY           X1           X2           Y1           Y2
      5.0000   1.0000E+02   3.8240E-01   3.0190E+00   2.4610E+00   1.0000E+00
      5.0000   1.2500E+02   3.8770E-01   2.9770E+00   2.1070E+00   1.0000E+00
      5.0000   1.5000E+02   3.2583E-01   2.9300E+00   1.5910E+00   1.0000E+00
      5.0000   1.7500E+02   2.9525E-01   2.9150E+00   1.3000E+00   1.0000E+00
      5.0000   2.0000E+02   3.3760E-01   2.9090E+00   1.0250E+00   1.0000E+00
      5.0000   2.2500E+02   3.5810E-01   2.9040E+00   8.4090E-01   1.0000E+00
      5.0000   2.5000E+02   4.0670E-01   2.9050E+00   7.2530E-01   1.0000E+00
      5.0000   2.7500E+02   4.7620E-01   2.9120E+00   6.5590E-01   1.0000E+00
      5.0000   3.0000E+02   4.8480E-01   2.9230E+00   5.5930E-01   1.0000E+00
      5.0000   3.2500E+02   4.7300E-01   2.9360E+00   4.8960E-01   1.0000E+00
      5.0000   3.5000E+02   4.2940E-01   2.9480E+00   4.5200E-01   1.0000E+00
      5.0000   3.7500E+02   4.0010E-01   2.9560E+00   3.8890E-01   1.0000E+00
      5.0000   4.0000E+02   4.0360E-01   2.9690E+00   3.5780E-01   1.0000E+00
      5.0000   4.2500E+02   3.9680E-01   2.9750E+00   3.1520E-01   1.0000E+00
      5.0000   4.5000E+02   4.0250E-01   2.9790E+00   2.8640E-01   1.0000E+00
      5.0000   4.7500E+02   4.3360E-01   2.9820E+00   2.5690E-01   1.0000E+00
      5.0000   5.0000E+02   4.7110E-01   2.9880E+00   2.2940E-01   1.0000E+00
      5.0000   5.2500E+02   5.0640E-01   2.9910E+00   2.0940E-01   1.0000E+00
      5.0000   5.5000E+02   5.7390E-01   2.9890E+00   1.8800E-01   1.0000E+00
      5.0000   5.7500E+02   6.3440E-01   2.9890E+00   1.6950E-01   1.0000E+00
      5.0000   6.0000E+02   6.6430E-01   2.9910E+00   1.5450E-01   1.0000E+00
      5.0000   6.2500E+02   7.0720E-01   2.9890E+00   1.4130E-01   1.0000E+00
      5.0000   6.5000E+02   7.2290E-01   2.9910E+00   1.2870E-01   1.0000E+00
      5.0000   6.7500E+02   7.5030E-01   2.9920E+00   1.1730E-01   1.0000E+00
      5.0000   7.0000E+02   7.4960E-01   2.9940E+00   1.0860E-01   1.0000E+00
      5.0000   7.2500E+02   7.4850E-01   2.9930E+00   9.9856E-02   1.0000E+00
      5.0000   7.5000E+02   7.4730E-01   2.9980E+00   9.3222E-02   1.0000E+00
      5.0000   7.7500E+02   7.4520E-01   2.9990E+00   8.6761E-02   1.0000E+00
      5.0000   8.0000E+02   7.4130E-01   3.0020E+00   8.1376E-02   1.0000E+00
      5.0000   8.2500E+02   7.4340E-01   3.0010E+00   7.6701E-02   1.0000E+00
      5.0000   8.5000E+02   7.5480E-01   2.9980E+00   7.3571E-02   1.0000E+00
      5.0000   8.7500E+02   7.5060E-01   2.9980E+00   7.1269E-02   1.0000E+00
      5.0000   9.0000E+02   7.5580E-01   3.0000E+00   6.8078E-02   1.0000E+00
      5.0000   9.2500E+02   7.6090E-01   2.9970E+00   6.5122E-02   1.0000E+00
      5.0000   9.5000E+02   7.4960E-01   2.9990E+00   6.3124E-02   1.0000E+00
      5.0000   9.7500E+02   7.3390E-01   2.9990E+00   6.2298E-02   1.0000E+00
      5.0000   1.0000E+03   7.2910E-01   3.0010E+00   5.8722E-02   1.0000E+00
      10.000   1.0000E+02   4.2850E-01   3.0220E+00   2.4730E+00   1.0000E+00
      10.000   1.2500E+02   4.4230E-01   2.9780E+00   2.1220E+00   1.0000E+00
      10.000   1.5000E+02   3.7530E-01   2.9310E+00   1.6000E+00   1.0000E+00
      10.000   1.7500E+02   3.4650E-01   2.9160E+00   1.3040E+00   1.0000E+00
      10.000   2.0000E+02   4.0260E-01   2.9100E+00   1.0320E+00   1.0000E+00
      10.000   2.2500E+02   4.2720E-01   2.9050E+00   8.4770E-01   1.0000E+00
      10.000   2.5000E+02   4.8810E-01   2.9060E+00   7.3450E-01   1.0000E+00
      10.000   2.7500E+02   5.6840E-01   2.9150E+00   6.6920E-01   1.0000E+00
      10.000   3.0000E+02   5.7270E-01   2.9280E+00   5.7740E-01   1.0000E+00
      10.000   3.2500E+02   5.5790E-01   2.9420E+00   5.1530E-01   1.0000E+00
      10.000   3.5000E+02   5.0690E-01   2.9580E+00   4.9460E-01   1.0000E+00
      10.000   3.7500E+02   5.0520E-01   2.9710E+00   4.5020E-01   1.0000E+00
      10.000   4.0000E+02   5.0150E-01   2.9780E+00   4.1100E-01   1.0000E+00
      10.000   4.2500E+02   4.9830E-01   2.9830E+00   3.6830E-01   1.0000E+00
      10.000   4.5000E+02   5.1400E-01   2.9860E+00   3.3700E-01   1.0000E+00
      10.000   4.7500E+02   5.7090E-01   2.9920E+00   3.0660E-01   1.0000E+00
      10.000   5.0000E+02   6.2800E-01   2.9960E+00   2.7750E-01   1.0000E+00
      10.000   5.2500E+02   6.8130E-01   2.9980E+00   2.5620E-01   1.0000E+00
      10.000   5.5000E+02   7.8340E-01   2.9980E+00   2.3410E-01   1.0000E+00
      10.000   5.7500E+02   8.6660E-01   2.9980E+00   2.1260E-01   1.0000E+00
      10.000   6.0000E+02   9.0260E-01   2.9990E+00   1.9610E-01   1.0000E+00
      10.000   6.2500E+02   9.7700E-01   3.0000E+00   1.8210E-01   1.0000E+00
      10.000   6.5000E+02   9.9070E-01   3.0000E+00   1.6560E-01   1.0000E+00
      10.000   6.7500E+02   1.0311E+00   3.0020E+00   1.5340E-01   1.0000E+00
      10.000   7.0000E+02   1.0320E+00   3.0060E+00   1.4370E-01   1.0000E+00
      10.000   7.2500E+02   1.0342E+00   3.0090E+00   1.3440E-01   1.0000E+00
      10.000   7.5000E+02   1.0234E+00   3.0130E+00   1.2680E-01   1.0000E+00
      10.000   7.7500E+02   1.0221E+00   3.0170E+00   1.1960E-01   1.0000E+00
      10.000   8.0000E+02   1.0113E+00   3.0200E+00   1.1320E-01   1.0000E+00
      10.000   8.2500E+02   1.0088E+00   3.0240E+00   1.0760E-01   1.0000E+00
      10.000   8.5000E+02   1.0109E+00   3.0240E+00   1.0390E-01   1.0000E+00
      10.000   8.7500E+02   9.9500E-01   3.0260E+00   1.0110E-01   1.0000E+00
      10.000   9.0000E+02   1.0142E+00   3.0260E+00   9.9275E-02   1.0000E+00
      10.000   9.2500E+02   1.0156E+00   3.0250E+00   9.4719E-02   1.0000E+00
      10.000   9.5000E+02   1.0087E+00   3.0270E+00   9.3220E-02   1.0000E+00
      10.000   9.7500E+02   1.0070E+00   3.0300E+00   9.0800E-02   1.0000E+00
      10.000   1.0000E+03   9.8980E-01   3.0330E+00   8.8943E-02   1.0000E+00
      16.000   1.0000E+02   4.8110E-01   3.0240E+00   2.4670E+00   1.0000E+00
      16.000   1.2500E+02   5.0010E-01   2.9800E+00   2.1240E+00   1.0000E+00
      16.000   1.5000E+02   4.2690E-01   2.9320E+00   1.6090E+00   1.0000E+00
      16.000   1.7500E+02   3.9740E-01   2.9170E+00   1.3100E+00   1.0000E+00
      16.000   2.0000E+02   4.6490E-01   2.9110E+00   1.0410E+00   1.0000E+00
      16.000   2.2500E+02   4.9280E-01   2.9060E+00   8.5570E-01   1.0000E+00
      16.000   2.5000E+02   5.5950E-01   2.9080E+00   7.4780E-01   1.0000E+00
      16.000   2.7500E+02   6.5190E-01   2.9180E+00   6.8830E-01   1.0000E+00
      16.000   3.0000E+02   6.5090E-01   2.9320E+00   6.0490E-01   1.0000E+00
      16.000   3.2500E+02   6.3670E-01   2.9470E+00   5.5720E-01   1.0000E+00
      16.000   3.5000E+02   5.7820E-01   2.9610E+00   5.5570E-01   1.0000E+00
      16.000   3.7500E+02   5.8860E-01   2.9810E+00   5.3090E-01   1.0000E+00
      16.000   4.0000E+02   5.9020E-01   2.9830E+00   4.9430E-01   1.0000E+00
      16.000   4.2500E+02   5.9400E-01   2.9870E+00   4.5660E-01   1.0000E+00
      16.000   4.5000E+02   6.2860E-01   2.9930E+00   4.2660E-01   1.0000E+00
      16.000   4.7500E+02   7.0670E-01   2.9980E+00   3.9240E-01   1.0000E+00
      16.000   5.0000E+02   7.9290E-01   3.0010E+00   3.6190E-01   1.0000E+00
      16.000   5.2500E+02   8.6040E-01   3.0020E+00   3.3790E-01   1.0000E+00
      16.000   5.5000E+02   9.8580E-01   3.0040E+00   3.1320E-01   1.0000E+00
      16.000   5.7500E+02   1.0983E+00   3.0040E+00   2.8940E-01   1.0000E+00
      16.000   6.0000E+02   1.1276E+00   3.0030E+00   2.7410E-01   1.0000E+00
      16.000   6.2500E+02   1.2235E+00   3.0060E+00   2.5250E-01   1.0000E+00
      16.000   6.5000E+02   1.2509E+00   3.0090E+00   2.3230E-01   1.0000E+00
      16.000   6.7500E+02   1.2998E+00   3.0120E+00   2.1860E-01   1.0000E+00
      16.000   7.0000E+02   1.2962E+00   3.0160E+00   2.0770E-01   1.0000E+00
      16.000   7.2500E+02   1.2975E+00   3.0190E+00   1.9760E-01   1.0000E+00
      16.000   7.5000E+02   1.2809E+00   3.0260E+00   1.8850E-01   1.0000E+00
      16.000   7.7500E+02   1.2793E+00   3.0300E+00   1.8020E-01   1.0000E+00
      16.000   8.0000E+02   1.2691E+00   3.0350E+00   1.7330E-01   1.0000E+00
      16.000   8.2500E+02   1.2619E+00   3.0400E+00   1.6660E-01   1.0000E+00
      16.000   8.5000E+02   1.2511E+00   3.0460E+00   1.6210E-01   1.0000E+00
      16.000   8.7500E+02   1.2243E+00   3.0500E+00   1.5910E-01   1.0000E+00
      16.000   9.0000E+02   1.2414E+00   3.0510E+00   1.5780E-01   1.0000E+00
      16.000   9.2500E+02   1.2593E+00   3.0480E+00   1.5440E-01   1.0000E+00
      16.000   9.5000E+02   1.2499E+00   3.0510E+00   1.5330E-01   1.0000E+00
      16.000   9.7500E+02   1.2381E+00   3.0520E+00   1.5490E-01   1.0000E+00
      16.000   1.0000E+03   1.2219E+00   3.0590E+00   1.5020E-01   1.0000E+00
      32.000   1.0000E+02   5.9880E-01   3.0310E+00   2.4750E+00   1.0000E+00
      32.000   1.2500E+02   6.2170E-01   2.9840E+00   2.1300E+00   1.0000E+00
      32.000   1.5000E+02   5.3600E-01   2.9350E+00   1.6360E+00   1.0000E+00
      32.000   1.7500E+02   5.0160E-01   2.9190E+00   1.3240E+00   1.0000E+00
      32.000   2.0000E+02   5.8400E-01   2.9120E+00   1.0650E+00   1.0000E+00
      32.000   2.2500E+02   6.1190E-01   2.9060E+00   8.8250E-01   1.0000E+00
      32.000   2.5000E+02   6.8750E-01   2.9090E+00   7.9320E-01   1.0000E+00
      32.000   2.7500E+02   7.9360E-01   2.9210E+00   7.5570E-01   1.0000E+00
      32.000   3.0000E+02   7.8260E-01   2.9350E+00   7.0490E-01   1.0000E+00
      32.000   3.2500E+02   7.7370E-01   2.9510E+00   7.1050E-01   1.0000E+00
      32.000   3.5000E+02   7.1380E-01   2.9650E+00   7.8750E-01   1.0000E+00
      32.000   3.7500E+02   7.2370E-01   2.9820E+00   8.2770E-01   1.0000E+00
      32.000   4.0000E+02   7.4690E-01   2.9870E+00   8.3300E-01   1.0000E+00
      32.000   4.2500E+02   7.7840E-01   2.9930E+00   8.1690E-01   1.0000E+00
      32.000   4.5000E+02   8.3590E-01   2.9980E+00   7.9160E-01   1.0000E+00
      32.000   4.7500E+02   9.6640E-01   3.0020E+00   7.4140E-01   1.0000E+00
      32.000   5.0000E+02   1.1155E+00   3.0080E+00   7.1050E-01   1.0000E+00
      32.000   5.2500E+02   1.2095E+00   3.0080E+00   6.8440E-01   1.0000E+00
      32.000   5.5000E+02   1.3714E+00   3.0110E+00   6.5260E-01   1.0000E+00
      32.000   5.7500E+02   1.5288E+00   3.0140E+00   6.1990E-01   1.0000E+00
      32.000   6.0000E+02   1.5980E+00   3.0170E+00   5.9490E-01   1.0000E+00
      32.000   6.2500E+02   1.6872E+00   3.0180E+00   5.6200E-01   1.0000E+00
      32.000   6.5000E+02   1.7092E+00   3.0210E+00   5.4200E-01   1.0000E+00
      32.000   6.7500E+02   1.7999E+00   3.0320E+00   5.1590E-01   1.0000E+00
      32.000   7.0000E+02   1.7988E+00   3.0370E+00   5.0110E-01   1.0000E+00
      32.000   7.2500E+02   1.8008E+00   3.0440E+00   4.8980E-01   1.0000E+00
      32.000   7.5000E+02   1.7696E+00   3.0520E+00   4.7860E-01   1.0000E+00
      32.000   7.7500E+02   1.7646E+00   3.0570E+00   4.6700E-01   1.0000E+00
      32.000   8.0000E+02   1.7508E+00   3.0650E+00   4.5770E-01   1.0000E+00
      32.000   8.2500E+02   1.7399E+00   3.0710E+00   4.4960E-01   1.0000E+00
      32.000   8.5000E+02   1.7235E+00   3.0780E+00   4.5090E-01   1.0000E+00
      32.000   8.7500E+02   1.6809E+00   3.0860E+00   4.4960E-01   1.0000E+00
      32.000   9.0000E+02   1.7053E+00   3.0880E+00   4.5590E-01   1.0000E+00
      32.000   9.2500E+02   1.7308E+00   3.0880E+00   4.5090E-01   1.0000E+00
      32.000   9.5000E+02   1.7127E+00   3.0930E+00   4.5470E-01   1.0000E+00
      32.000   9.7500E+02   1.6806E+00   3.0930E+00   4.8890E-01   1.0000E+00
      32.000   1.0000E+03   1.6545E+00   3.1060E+00   4.6350E-01   1.0000E+00
      63.000   1.0000E+02   7.6340E-01   3.0400E+00   2.4960E+00   1.0000E+00
      63.000   1.2500E+02   7.8520E-01   2.9910E+00   2.1500E+00   1.0000E+00
      63.000   1.5000E+02   6.8420E-01   2.9410E+00   1.6760E+00   1.0000E+00
      63.000   1.7500E+02   6.4020E-01   2.9220E+00   1.3550E+00   1.0000E+00
      63.000   2.0000E+02   7.2380E-01   2.9140E+00   1.1110E+00   1.0000E+00
      63.000   2.2500E+02   7.3850E-01   2.9070E+00   9.4330E-01   1.0000E+00
      63.000   2.5000E+02   8.1580E-01   2.9080E+00   9.0660E-01   1.0000E+00
      63.000   2.7500E+02   9.3040E-01   2.9220E+00   9.4250E-01   1.0000E+00
      63.000   3.0000E+02   9.1840E-01   2.9390E+00   1.0040E+00   1.0000E+00
      63.000   3.2500E+02   9.1100E-01   2.9520E+00   1.1500E+00   1.0000E+00
      63.000   3.5000E+02   8.5570E-01   2.9650E+00   1.4330E+00   1.0000E+00
      63.000   3.7500E+02   8.7990E-01   2.9800E+00   1.6910E+00   1.0000E+00
      63.000   4.0000E+02   9.1230E-01   2.9900E+00   1.8260E+00   1.0000E+00
      63.000   4.2500E+02   9.7590E-01   2.9940E+00   1.8900E+00   1.0000E+00
      63.000   4.5000E+02   1.0709E+00   2.9990E+00   1.8860E+00   1.0000E+00
      63.000   4.7500E+02   1.2676E+00   3.0020E+00   1.8370E+00   1.0000E+00
      63.000   5.0000E+02   1.4744E+00   3.0080E+00   1.8150E+00   1.0000E+00
      63.000   5.2500E+02   1.5934E+00   3.0090E+00   1.7980E+00   1.0000E+00
      63.000   5.5000E+02   1.7916E+00   3.0160E+00   1.7490E+00   1.0000E+00
      63.000   5.7500E+02   1.9785E+00   3.0230E+00   1.6790E+00   1.0000E+00
      63.000   6.0000E+02   2.0727E+00   3.0260E+00   1.6580E+00   1.0000E+00
      63.000   6.2500E+02   2.1819E+00   3.0330E+00   1.5770E+00   1.0000E+00
      63.000   6.5000E+02   2.2432E+00   3.0430E+00   1.5360E+00   1.0000E+00
      63.000   6.7500E+02   2.3185E+00   3.0530E+00   1.5290E+00   1.0000E+00
      63.000   7.0000E+02   2.3241E+00   3.0620E+00   1.5200E+00   1.0000E+00
      63.000   7.2500E+02   2.3253E+00   3.0690E+00   1.5150E+00   1.0000E+00
      63.000   7.5000E+02   2.2958E+00   3.0810E+00   1.5050E+00   1.0000E+00
      63.000   7.7500E+02   2.2968E+00   3.0900E+00   1.4960E+00   1.0000E+00
      63.000   8.0000E+02   2.2767E+00   3.0990E+00   1.4860E+00   1.0000E+00
      63.000   8.2500E+02   2.2622E+00   3.1060E+00   1.4780E+00   1.0000E+00
      63.000   8.5000E+02   2.1952E+00   3.1070E+00   1.6640E+00   1.0000E+00
      63.000   8.7500E+02   2.2351E+00   3.1200E+00   1.5410E+00   1.0000E+00
      63.000   9.0000E+02   2.2358E+00   3.1330E+00   1.5910E+00   1.0000E+00
      63.000   9.2500E+02   2.2650E+00   3.1340E+00   1.5510E+00   1.0000E+00
      63.000   9.5000E+02   2.1769E+00   3.1430E+00   1.5990E+00   1.0000E+00
      63.000   9.7500E+02   2.0633E+00   3.1540E+00   1.6340E+00   1.0000E+00
